Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018.0,0.24435990568608537,0.40448268872123083,0.6411402350060724,0.8559939630000372,0.9606051137164008,0.6970759433187026,0.3187330956479374,0.2775969008068009,0.39592513567413434,0.6016437769131291,0.4576482905177755,0.1739481836205321
2019.0,0.13547767622049622,0.32538437600964193,0.5556651110639937,0.8669346656719864,0.8929782108464586,0.8024612766403104,0.4206478716597709,0.28022132348345324,0.31393683313578385,0.37512420798549523,0.33466592626196223,0.1235851524141953
2020.0,0.06378574044147343,0.29122533384661725,0.45290832761722005,0.7989528605653837,0.9262974952221692,0.5824967864869764,0.4715022978050167,0.3010048423478058,0.44043255350929217,0.5231604610676801,0.36752061356750615,0.20538730982108444
2021.0,0.20041072161601273,0.39180392582775886,0.648619805150842,0.8132516284898776,0.7817933840912122,0.6125149386589311,0.4370449225282148,0.3372050021089167,0.3630837734459376,0.459459251580594,0.3525599695789798,0.11792641419450263
2022.0,0.04946193290365875,0.33051330511010196,0.6574082416237743,0.9064657163386327,0.897421139847044,0.7254302013042447,0.3211223285303445,0.3436231572274378,0.4070290205819042,0.4387301103882909,0.36962061888117675,0.2606168021987903
2023.0,0.12473864501652018,0.43340910573787367,0.4898643647221699,0.6886106632132389,0.7938202919994193,0.6842280318555561,0.3780159598211833,0.33324124105504604,0.3820321885670192,0.544131344390446,0.3688089604141568,0.18032201929072142
2024.0,0.14999606286900843,0.33716095020952763,0.5897896357738848,0.7702682792082067,0.8953994823547459,0.7139921666816567,,,,,,
