Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018.0,0.7527566102942176,0.5813651964783099,0.31123350598198096,0.1465447095516067,0.03302725714686834,0.24662997325756372,0.597529836344033,0.6542796224592119,0.5765848872884869,0.42818045419931894,0.5520329334235959,0.855695499782762
2019.0,0.8428016631329381,0.6320494822489396,0.4132933317807245,0.12508918467947253,0.049402867996600604,0.131814153147512,0.5139986688658861,0.6372580885800154,0.6135296587575311,0.6094280382947306,0.609931295559336,0.8963543039371628
2020.0,0.947343198637535,0.749870270191607,0.5183304900646974,0.21754372760266394,0.10138036987310473,0.4233956335670743,0.4815142590092872,0.6181665094338824,0.4728751317627143,0.4567371226424619,0.6195858235608791,0.7572229768272793
2021.0,0.7407511288453976,0.5809865140706407,0.3239688480525506,0.15934870654173755,0.23157796186977056,0.4117208812898682,0.5078786694178107,0.5902525519159872,0.5547648361933426,0.5108255675885048,0.6424401715590911,0.847238325953957
2022.0,0.9744609886085839,0.6853231905010264,0.30768922764760914,0.05750152499917838,0.07740245829209698,0.21587725085478635,0.5363093834018069,0.5953799661027641,0.5602348794629031,0.5803731712531013,0.6671047396138636,0.7405684878374585
2023.0,0.8127329936723845,0.5321631469333944,0.4499145939790794,0.2870389297810484,0.19942564280234054,0.23788133779009324,0.5109789051873467,0.604381737612301,0.53928149082716,0.4818534336359164,0.5983807100365476,0.8138299937012431
2024.0,0.8698675090362564,0.6561617192634884,0.40032400613921176,0.23559260187308076,0.11437347573854263,0.2174973864978634,,,,,,
